25901871004243,5%
25901871001853,5%
25901871000993,5%
25901871000689,8%
25901871000658,5%
25901871000658,5%
25901871000627,5%
25901871000627,5%
16111003030930,5%
16111003030923,5%
15901871008688,5%
15901871008565,5%
15901871005182,5%
15901871004765,8%
15901871004758,5%
15901871004604,5%
15901871004581,5%
15901871004581,5%
15901871004574,5%
15901871004574,5%
15901871004239,5%
15901871004222,5%
15901871004208,5%
15901871004185,5%
15901871003775,5%
15901871000224,5%
15901871000224,5%
15901489223558,5%
15901489223053,5%
15901489223046,5%
15901489223039,5%
15901489223022,5%
15901489223015,5%
15901489223008,5%
15901489222995,5%
15901489222988,5%
15901489222971,5%
15901489222964,5%
15901489222957,5%
15901489222933,5%
15901489222926,5%
15901489222155,5%
15901489222117,5%
15901489222100,5%
15901489221851,5%
15901489221844,5%
15901489221837,5%
15901489221820,5%
15901489221813,5%
15901489221806,5%
15901489220823,5%
15901489220663,5%
15901489220656,5%
15901489216437,5%
15901489216420,5%
15901489216413,5%
15901489216406,5%
15901489215881,5%
15901489215874,5%
15901489215867,5%
15901489215850,5%
15901489215287,5%
15901489215270,5%
15901489213757,5%
15901489213733,5%
15701145297004,5%
15701145296007,5%
15701145059008,5%
13017760565919,5%
7622300877477,5%
7622300728793,5%
7622300719333,23%
7622300674601,23%
7622300644628,5%
7622300644604,5%
7622300644581,5%
7622300644567,5%
7622300591007,5%
7622300538200,5%
7622300530501,23%
7622300499716,23%
7622300490768,5%
7622300490744,5%
7622300465681,23%
7622300444174,5%
7622300436452,5%
7622300434496,5%
7622300434397,5%
7622300434335,5%
7622300428839,5%
7622300426026,5%
7622300382209,5%
7622300382186,5%
7622300330958,23%
7622300324391,23%
7622300313340,23%
7622300270209,23%
7622300124861,23%
7622300112509,23%
7622210998774,5%
7622210953698,23%
7622210943507,23%
7622210937346,23%
7622210937230,23%
7622210936172,5%
7622210936158,5%
7622210936134,5%
7622210928573,23%
7622210925060,23%
7622210890672,23%
7622210861733,23%
7622210854612,5%
7622210835086,5%
7622210833082,5%
7622210833037,5%
7622210826336,23%
7622210826060,23%
7622210823083,5%
7622210821263,23%
7622210820525,8%
7622210820464,8%
7622210820433,8%
7622210820075,8%
7622210818577,23%
7622210818560,5%
7622210818317,5%
7622210786081,23%
7622210781420,23%
7622210781116,23%
7622210755476,23%
7622210755469,23%
7622210755452,23%
7622210750952,23%
7622210750945,23%
7622210750938,23%
7622210750921,23%
7622210749222,23%
7622210749215,23%
7622210749208,23%
7622210749192,23%
7622210749185,23%
7622210747020,23%
7622210746467,23%
7622210742889,23%
7622210740991,23%
7622210732613,23%
7622210717221,23%
7622210712233,23%
7622210712141,5%
7622210711601,5%
7622210711588,23%
7622210703576,23%
7622210703552,23%
7622210703545,23%
7622210695062,5%
7622210694638,5%
7622210694058,5%
7622210683151,23%
7622210681751,5%
7622210665782,23%
7622210659149,5%
7622210656100,23%
7622210656063,23%
7622210653161,23%
7622210653079,23%
7622210647337,23%
7622210646552,5%
7622210646217,23%
7622210645623,23%
7622210645616,23%
7622210645241,23%
7622210641571,23%
7622210640468,23%
7622210640444,23%
7622210640321,23%
7622210636584,5%
7622210636546,5%
7622210636478,5%
7622210635754,5%
7622210635501,5%
7622210633323,23%
7622210624130,23%
7622210608796,23%
7622210607850,5%
7622210606730,23%
7622210604231,23%
7622210597366,23%
7622210597359,23%
7622210594709,23%
7622210594211,5%
7622210594204,5%
7622210591012,5%
7622210587268,23%
7622210584441,23%
7622210540621,23%
7622210516879,5%
7622210516770,5%
7622210466082,23%
7622210465450,23%
7622210450838,5%
7622210446183,23%
7622210446176,23%
7622210426161,23%
7622210416117,23%
7622210416094,23%
7622210411648,5%
7622210407962,5%
7622210407528,5%
7622210406019,5%
7622210405296,5%
7622210403902,5%
7622210397959,23%
7622210397928,23%
7622210369550,23%
7622210369451,23%
7622210366023,23%
7622210364326,23%
7622210346742,5%
7622210327994,23%
7622210310460,5%
7622210310422,5%
7622210310378,5%
7622210310057,5%
7622210310019,5%
7622210309815,5%
7622210290014,5%
7622210282880,23%
7622210282859,23%
7622210282828,23%
7622210276667,5%
7622210243683,23%
7622210243171,23%
7622210243164,23%
7622210243157,23%
7622210217189,23%
7622210216359,5%
7622210194954,5%
7622210194916,5%
7622210163783,5%
7622210137241,5%
7622210083890,5%
7622210082398,5%
7622210068064,23%
7622210063137,5%
7622210063120,5%
7622210025869,5%
7622210025784,5%
7622201143213,8%
7622201143183,8%
7622201143152,8%
7622201133757,8%
7622201133726,8%
7622201131913,8%
5908221106981,5%
5908221106974,5%
5908221106967,5%
5908221106929,5%
5908221106905,5%
5908221106882,5%
5908221106844,5%
5908221106820,5%
5908221106592,5%
5908221106578,5%
5908221106554,5%
5908221106530,5%
5908221106370,5%
5908221106356,5%
5908221106233,5%
5908221106219,5%
5908221106165,5%
5908221106141,5%
5908221106035,5%
5908221106011,5%
5908221105786,5%
5908221105762,5%
5908221105625,5%
5908221105601,5%
5908221105359,5%
5908221105151,5%
5908221105137,5%
5908221105052,5%
5908221105038,5%
5908221105021,5%
5908221104840,5%
5908221104680,5%
5908221104666,5%
5908221104598,5%
5908221104130,5%
5908221103836,5%
5908221103799,5%
5908221100927,5%
5908221100842,5%
5908221100828,5%
5908221100385,5%
5908221100354,5%
5908221100347,5%
5907471443600,5%
5907471443570,5%
5907471443518,5%
5907471442931,5%
5907471442757,5%
5907471442511,5%
5907471442429,5%
5907471441972,5%
5907471441897,5%
5907471441422,5%
5907471441408,5%
5907471441088,5%
5907471441040,5%
5907471440876,5%
5907471440715,5%
5907471440630,5%
5907471440425,5%
5907471440173,5%
5907471432222,5%
5907471431966,5%
5907471431829,5%
5907471431492,5%
5907471430808,5%
5907471430631,5%
5907471430587,5%
5907471430518,5%
5907471430501,5%
5907471430358,5%
5907471424920,5%
5907471424838,5%
5907471424562,5%
5907471423756,5%
5907471423329,5%
5907471423312,5%
5907471422032,5%
5907471422025,5%
5907471411951,5%
5907471411319,5%
5907471411180,5%
5907471410510,5%
5907471410503,5%
5907471409156,5%
5907471409064,5%
5907471409019,5%
5907471408814,5%
5907471408791,5%
5907471408784,5%
5907471408777,5%
5907471408739,5%
5907471408722,5%
5907471408715,5%
5907471408647,5%
5907471408555,5%
5907471408548,5%
5907471408531,5%
5907471408487,5%
5907471408388,5%
5907471408142,5%
5907471408135,5%
5907471408128,5%
5907471408111,5%
5907471407787,5%
5907471407763,5%
5907471407756,5%
5907471407732,5%
5907471407725,5%
5907471407688,5%
5907471407671,5%
5907471405691,5%
5907471405684,5%
5907471404588,5%
5907471404571,5%
5907471404564,5%
5907471404465,5%
5907471404311,5%
5907471403734,5%
5907471401044,5%
5907471400856,5%
5907471400122,5%
5907471400108,5%
5907471400085,5%
5907418965899,5%
5907418965387,5%
5906747318161,5%
5906747317515,5%
5906747317485,5%
5906747317454,5%
5906747317201,5%
5906747316853,5%
5906747316839,5%
5906747315092,5%
5906747308971,5%
5906747308896,5%
5906747308629,5%
5906747308599,5%
5906747308537,5%
5906747308506,5%
5906747308476,5%
5906747308445,5%
5906747308094,5%
5906747305314,5%
5906372279752,5%
5906372278731,5%
5906372278526,5%
5906372278434,5%
5906372278359,5%
5906372277772,5%
5906372277727,5%
5906372277710,5%
5906372277468,5%
5906372277437,5%
5906372276799,5%
5906372270780,5%
5903189176311,23%
5902978062002,5%
5902978061999,5%
5902978061883,5%
5902978061760,5%
5902978061753,5%
5902978061746,5%
5902978061739,5%
5902978041052,5%
5902978040321,5%
5901888015986,5%
5901888015962,23%
5901888015948,23%
5901888014873,5%
5901888014859,5%
5901888014798,5%
5901888014774,5%
5901885581811,5%
5901885581743,5%
5901885581736,5%
5901885581729,5%
5901882941564,5%
5901882941519,5%
5901882899988,5%
5901882899971,5%
5901882810136,8%
5901882800281,8%
5901882777859,5%
5901882701021,5%
5901882700093,5%
5901882700086,5%
5901882311954,8%
5901882311879,5%
5901882311855,5%
5901882311831,5%
5901882311756,8%
5901882311732,5%
5901882311718,5%
5901882311695,5%
5901882311381,23%
5901882311251,8%
5901882311237,8%
5901882310322,8%
5901882310292,8%
5901882310261,8%
5901882310209,8%
5901882310148,8%
5901882271210,5%
5901882271005,5%
5901882270237,5%
5901882270213,5%
5901882270190,5%
5901882250185,8%
5901882226265,8%
5901882226241,8%
5901882221031,8%
5901882220768,23%
5901882220737,8%
5901882220232,8%
5901882220225,8%
5901882220195,8%
5901882220188,8%
5901882220171,8%
5901882220164,8%
5901882220157,8%
5901882210400,8%
5901882210295,8%
5901882210219,8%
5901882210202,8%
5901882210196,8%
5901882210127,8%
5901882210103,8%
5901882210080,8%
5901882200944,8%
5901882200876,8%
5901882200852,8%
5901882200845,8%
5901882200838,8%
5901882200814,8%
5901882200807,8%
5901882200067,5%
5901882199040,5%
5901882199033,5%
5901882198296,5%
5901882188839,5%
5901882188822,5%
5901882137974,5%
5901882137721,5%
5901882137691,5%
5901882137561,5%
5901882132092,5%
5901882132078,5%
5901882132023,5%
5901882132016,5%
5901882132009,5%
5901882127333,8%
5901882127241,5%
5901882127142,5%
5901882127111,8%
5901882127081,8%
5901882120921,23%
5901882120747,8%
5901882120709,5%
5901882120389,5%
5901882120358,5%
5901882120303,5%
5901882120273,5%
5901882120242,5%
5901882119765,5%
5901882119758,5%
5901882111509,5%
5901882111318,5%
5901882110519,5%
5901882110496,5%
5901882110472,5%
5901882110458,5%
5901882110441,5%
5901882110434,5%
5901882110427,5%
5901882109995,5%
5901882109988,5%
5901882109971,5%
5901882109964,5%
5901882109957,5%
5901882109940,5%
5901882109933,5%
5901882109926,5%
5901882109919,5%
5901882109902,5%
5901882099999,8%
5901882019997,5%
5901882019973,5%
5901882019935,5%
5901882019911,5%
5901882019874,5%
5901882019850,5%
5901882019133,5%
5901882019119,5%
5901882019027,8%
5901882019003,8%
5901882018969,5%
5901882018952,5%
5901882018945,5%
5901882018938,5%
5901882018891,5%
5901882018853,5%
5901882018839,5%
5901882018792,5%
5901882018778,5%
5901882018754,5%
5901882018730,5%
5901882018655,5%
5901882018631,5%
5901882018617,5%
5901882018594,5%
5901882018570,5%
5901882018334,8%
5901882017870,5%
5901882017856,5%
5901882017832,5%
5901882017801,5%
5901882017788,5%
5901882017634,5%
5901882017559,5%
5901882017511,5%
5901882017498,8%
5901882017467,5%
5901882017450,5%
5901882014497,5%
5901882014473,5%
5901882014398,5%
5901882014374,5%
5901882014350,5%
5901882014008,5%
5901882013971,5%
5901882013940,5%
5901882013018,5%
5901882012486,5%
5901882012455,8%
5901882012424,8%
5901882011014,23%
5901882010222,8%
5901713017611,5%
5901713017604,5%
5901713017550,5%
5901713017383,5%
5901713017376,5%
5901713017369,5%
5901713017352,5%
5901713017161,5%
5901713017154,5%
5901713017147,5%
5901713017130,5%
5901713017123,5%
5901713017116,5%
5901713016843,5%
5901713016836,5%
5901713016829,5%
5901713016812,5%
5901713016553,5%
5901713016447,5%
5901713016423,5%
5901713016393,5%
5901713016386,5%
5901713016379,5%
5901713016348,5%
5901713016324,5%
5901713016317,5%
5901713016300,5%
5901713016065,5%
5901713015723,5%
5901713015495,5%
5901713015488,5%
5901713015471,5%
5901713015242,5%
5901713015235,5%
5901713015228,5%
5901713015211,5%
5901713015204,5%
5901713015198,5%
5901713015099,5%
5901713015082,5%
5901713015075,5%
5901713015068,5%
5901713015051,5%
5901713015044,5%
5901713014757,5%
5901713014580,5%
5901713014184,5%
5901713013996,5%
5901713013989,5%
5901713013835,8%
5901713013828,8%
5901713013811,8%
5901713013804,8%
5901713013590,8%
5901713013460,5%
5901713013446,5%
5901713013439,5%
5901713013422,5%
5901713013415,5%
5901713013408,5%
5901713013392,5%
5901713013286,8%
5901713013279,8%
5901713013262,8%
5901713013255,8%
5901713013248,8%
5901713012531,5%
5901713012395,8%
5901713012388,8%
5901713012371,8%
5901713012364,8%
5901713012357,8%
5901713012340,8%
5901713012241,5%
5901713012234,5%
5901713012159,5%
5901713011053,5%
5901713010759,5%
5901713010742,5%
5901713010735,5%
5901713010728,5%
5901713010711,8%
5901713010704,8%
5901713009555,5%
5901713009548,5%
5901713009531,5%
5901713009524,5%
5901713009517,5%
5901713009500,5%
5901713009258,5%
5901713009241,5%
5901713009234,5%
5901713009227,5%
5901713008374,8%
5901713008183,8%
5901713008176,8%
5901713007599,5%
5901713007377,5%
5901713007360,5%
5901713006974,8%
5901713006776,8%
5901713006752,8%
5901713006745,8%
5901713006462,5%
5901713005557,8%
5901713005502,5%
5901713005281,5%
5901713005243,5%
5901713005199,5%
5901713005182,5%
5901713005175,5%
5901713005120,5%
5901713005113,5%
5901713004482,8%
5901713004420,5%
5901713004314,5%
5901713003980,5%
5901713003959,8%
5901713003867,8%
5901713003690,5%
5901713003553,5%
5901713003508,5%
5901713003324,8%
5901713002877,5%
5901713002822,5%
5901713002310,5%
5901713002013,5%
5901713001436,5%
5901713000255,5%
5901588319810,23%
5901588319803,23%
5901588319780,23%
5901588319766,23%
5901588319728,23%
5901588319667,23%
5901588319650,23%
5901588319643,23%
5901588319605,23%
5901588319599,23%
5901588319582,23%
5901588319575,23%
5901588319551,23%
5901588319520,23%
5901588319421,23%
5901588319414,23%
5901588319407,23%
5901588319209,23%
5901588319186,23%
5901588319155,23%
5901588319148,23%
5901588319131,23%
5901588319117,23%
5901588319100,23%
5901588319025,23%
5901588318998,23%
5901588318813,23%
5901588318806,23%
5901588318790,23%
5901588318523,23%
5901588318349,23%
5901588318332,23%
5901588317939,23%
5901588317922,23%
5901588317861,23%
5901588317601,23%
5901588317212,23%
5901588316673,23%
5901588316581,23%
5901588316567,23%
5901588316277,23%
5901588316079,23%
5901588316055,23%
5901588316031,23%
5901588316017,23%
5901588295053,#N/D
5901588294988,#N/D
5901588294971,23%
5901588294940,#N/D
5901588294933,#N/D
5901588294926,23%
5901588294919,#N/D
5901588294902,#N/D
5901588294872,#N/D
5901588294865,23%
5901588294841,23%
5901588294834,#N/D
5901588294827,#N/D
5901588294810,#N/D
5901588294780,23%
5901588294773,23%
5901588294766,23%
5901588294759,#N/D
5901588294742,23%
5901588294711,23%
5901588294704,#N/D
5901588294698,#N/D
5901588294681,#N/D
5901588294674,#N/D
5901588294667,23%
5901588294650,#N/D
5901588294643,#N/D
5901588294568,23%
5901588294551,23%
5901588294544,23%
5901588294537,23%
5901588294520,23%
5901588294513,23%
5901588294506,23%
5901588294452,23%
5901588294261,23%
5901588294247,23%
5901588293974,23%
5901588293967,23%
5901588293950,23%
5901588293905,#N/D
5901588293400,23%
5901588293349,23%
5901588293257,23%
5901588293257,23%
5901588293073,23%
5901588292960,23%
5901588292953,23%
5901588292168,23%
5901588292045,23%
5901588292038,23%
5901588291949,23%
5901588291253,23%
5901588289953,23%
5901588289953,23%
5901588289915,23%
5901588289915,23%
5901588289915,23%
5901588289908,23%
5901588289908,23%
5901588289908,23%
5901588289908,23%
5901588289908,23%
5901588289533,23%
5901588289533,23%
5901588279299,23%
5901588279275,23%
5901588279268,23%
5901588279251,23%
5901588279237,23%
5901588279213,23%
5901588279190,23%
5901588278957,23%
5901588278711,23%
5901588278704,23%
5901588278476,23%
5901588278469,23%
5901588277783,23%
5901588276694,23%
5901588268453,5%
5901588268439,5%
5901588268309,5%
5901588268156,5%
5901588268125,5%
5901588268101,5%
5901588267159,23%
5901588267142,23%
5901588267135,23%
5901588267050,23%
5901588267043,23%
5901588267036,23%
5901588267029,23%
5901588266992,23%
5901588266565,5%
5901588266558,5%
5901588266534,5%
5901588266398,5%
5901588266299,5%
5901588266299,5%
5901588266299,5%
5901588266299,5%
5901588262215,23%
5901588262208,23%
5901588262154,23%
5901588262109,23%
5901588262055,23%
5901588262048,23%
5901588262000,23%
5901588262000,23%
5901588261997,23%
5901588261966,23%
5901588261942,23%
5901588261942,23%
5901588261935,23%
5901588261898,23%
5901588261850,23%
5901588261843,23%
5901588261805,23%
5901588261621,23%
5901588261621,23%
5901588261485,23%
5901588261430,23%
5901588261386,23%
5901588261331,23%
5901588261287,23%
5901588261270,23%
5901588261058,23%
5901588260365,23%
5901588260310,23%
5901588260310,23%
5901588260310,23%
5901588259826,23%
5901588259819,23%
5901588259819,23%
5901588259406,23%
5901588259314,23%
5901588259239,23%
5901588259208,23%
5901588259208,23%
5901588258959,23%
5901588258942,23%
5901588258812,23%
5901588258676,23%
5901588258638,23%
5901588258638,23%
5901588258577,23%
5901588258478,23%
5901588258478,23%
5901588258478,23%
5901588258478,23%
5901588258454,23%
5901588258423,23%
5901588258171,23%
5901588258171,23%
5901588257907,23%
5901588257587,23%
5901588248653,23%
5901588248639,23%
5901588248622,23%
5901588248615,23%
5901588248608,23%
5901588248578,23%
5901588248561,23%
5901588248554,23%
5901588248547,23%
5901588248530,23%
5901588248523,23%
5901588248516,23%
5901588248462,23%
5901588248431,23%
5901588248424,23%
5901588248417,23%
5901588248400,23%
5901588247700,23%
5901588247687,23%
5901588247601,23%
5901588247571,23%
5901588247557,23%
5901588247496,23%
5901588246482,23%
5901588246468,23%
5901588228013,23%
5901588228006,23%
5901588227948,23%
5901588227931,23%
5901588227924,23%
5901588227917,23%
5901588227900,23%
5901588227870,23%
5901588227849,23%
5901588227832,23%
5901588227801,23%
5901588227795,23%
5901588227740,23%
5901588227658,23%
5901588227658,23%
5901588227580,23%
5901588227573,23%
5901588227566,23%
5901588227559,23%
5901588227474,23%
5901588227092,23%
5901588227085,23%
5901588226903,23%
5901588226897,5%
5901588226880,5%
5901588226712,23%
5901588219714,23%
5901588219684,23%
5901588219677,23%
5901588219639,23%
5901588219622,23%
5901588219455,23%
5901588219431,23%
5901588219417,23%
5901588219394,23%
5901588219363,23%
5901588219196,23%
5901588219189,23%
5901588219134,23%
5901588219127,23%
5901588219110,23%
5901588219097,23%
5901588219080,23%
5901588219073,23%
5901588219035,23%
5901588217079,23%
5901588217062,23%
5901588217055,23%
5901588126524,23%
5901588126388,23%
5901588126272,23%
5901588126135,23%
5901588126098,23%
5901588126081,23%
5901588126012,23%
5901588117546,23%
5901414295240,5%
5901414294540,5%
5901414294205,5%
5901414294182,5%
5901414294137,5%
5901414294120,5%
5901414294113,5%
5901414294052,5%
5901414294045,5%
5901414294038,5%
5901414293628,5%
5901414293611,5%
5901414293604,5%
5901414293598,5%
5901414293581,5%
5901414293574,5%
5901414293567,5%
5901414293550,5%
5901414293536,5%
5901414289249,5%
5901414289225,5%
5901414289140,5%
5901414234904,5%
5901414234829,5%
5901414234799,5%
5901414234768,5%
5901414234751,5%
5901414234737,5%
5901414234720,5%
5901135042567,8%
5901135042543,8%
5901135042468,8%
5901135042444,8%
5901135042314,8%
5901135042291,8%
5901135042277,8%
5901135042093,8%
5901135042079,8%
5901135041751,8%
5901135041737,8%
5901135041676,8%
5901135041485,8%
5901135041461,5%
5901135041454,8%
5901135041409,8%
5901135041386,8%
5901135041348,5%
5901135041324,5%
5901135041300,8%
5901135041201,23%
5901135041188,23%
5901135041164,5%
5901135041126,8%
5901135041102,5%
5901135041058,8%
5901135040853,8%
5901135040792,8%
5901135040778,8%
5901135040570,5%
5901135040525,8%
5901135040471,8%
5901135039895,8%
5901135039277,8%
5901135039253,8%
5901135039239,8%
5901135039215,8%
5901135039192,8%
5901135039178,8%
5901135039154,8%
5901135039130,8%
5901135039116,8%
5901135039093,23%
5901135039062,5%
5901135038898,8%
5901135038874,8%
5901135038850,8%
5901135038836,8%
5901135038720,23%
5901135038607,5%
5901135038522,8%
5901135038508,8%
5901135038485,5%
5901135038461,5%
5901135038447,8%
5901135038423,5%
5901135038409,8%
5901135038386,5%
5901135038263,8%
5901135038249,8%
5901135038225,8%
5901135038201,8%
5901135038140,8%
5901135038126,23%
5901135038126,23%
5901135038102,23%
5901135038102,23%
5901135037945,5%
5901135036245,8%
5901135036238,8%
5901135036191,8%
5901135036177,5%
5901135036153,5%
5901135036139,8%
5901135036115,8%
5901135036047,8%
5901135036030,8%
5901135036023,8%
5901135036016,8%
5901135036009,8%
5901135035996,8%
5901135035989,8%
5901135035972,8%
5901135035965,8%
5901135035958,8%
5901135035941,8%
5901135035934,8%
5901135035927,8%
5901135035910,8%
5901135035903,8%
5901135035897,8%
5901135035880,5%
5901135035873,5%
5901135035866,5%
5901135035859,5%
5901135035842,8%
5901135035835,8%
5901135035828,5%
5901135035811,5%
5901135035804,8%
5901135035798,5%
5901135035439,5%
5901135035422,5%
5901135035415,5%
5901135035286,8%
5901135035248,5%
5901135035217,8%
5901135035194,8%
5901135035194,8%
5901135035170,5%
5901135035156,5%
5901135035132,8%
5901135035033,8%
5901135035002,8%
5901135034968,5%
5901135034944,5%
5901135034920,5%
5901135034883,8%
5901135034869,8%
5901135034845,8%
5901135034821,5%
5901135034807,8%
5901135034784,8%
5901135034517,8%
5901135034500,8%
5901135034494,8%
5901135034487,8%
5901135034470,8%
5901135034463,8%
5901135034456,8%
5901135034449,8%
5901135034432,8%
5901135034395,8%
5901135034340,5%
5901135034272,8%
5901135034258,8%
5901135034234,8%
5901135034081,8%
5901135034067,8%
5901135034029,8%
5901135034005,8%
5901135033985,8%
5901135033961,5%
5901135033763,8%
5901135033732,8%
5901135033398,5%
5901135033329,8%
5901135033305,8%
5901135033039,8%
5901135033022,8%
5901135033015,8%
5901135033008,5%
5901135032995,5%
5901135032988,5%
5901135032971,8%
5901135032971,8%
5901135032964,8%
5901135032896,8%
5901135032896,8%
5901135032872,8%
5901135032865,8%
5901135032858,8%
5901135032841,5%
5901135032834,8%
5901135032827,8%
5901135032810,8%
5901135032803,23%
5901135032797,23%
5901135032780,8%
5901135032773,8%
5901135032759,8%
5901135032438,8%
5901135032407,8%
5901135032384,5%
5901135032292,8%
5901135032292,8%
5901135032278,5%
5901135032124,8%
5901135032124,8%
5901135032100,8%
5901135032087,8%
5901135032063,8%
5901135032032,8%
5901135032018,8%
5901135031943,5%
5901135031929,8%
5901135031905,8%
5901135031509,8%
5901135031486,8%
5901135031462,8%
5901135031448,8%
5901135031387,23%
5901135031363,8%
5901135031141,8%
5901135030748,8%
5901135030724,8%
5901135030687,8%
5901135030663,8%
5901135030618,8%
5901135030502,8%
5901135030380,5%
5901135030366,8%
5901135030335,8%
5901135030311,8%
5901135030137,5%
5901135030038,23%
5901135030038,23%
5901135030014,23%
5901135030014,23%
5901135029896,8%
5901135029667,8%
5901135029490,8%
5901135029483,8%
5901135029476,8%
5901135029452,8%
5901135029445,5%
5901135029353,8%
5901135029346,5%
5901135029322,5%
5901135029308,5%
5901135029285,5%
5901135029261,5%
5901135029247,5%
5901135029223,5%
5901135028790,8%
5901135028783,8%
5901135028776,8%
5901135028769,8%
5901135028752,8%
5901135028745,8%
5901135028738,8%
5901135028677,8%
5901135028479,5%
5901135028257,8%
5901135027793,8%
5901135027540,5%
5901135027441,8%
5901135027335,8%
5901135027311,8%
5901135027267,5%
5901135027175,5%
5901135026895,8%
5901135026734,5%
